"","sigsq","sigsq.tier","source","trait"
"sigsq.wavelet.CR9467",0.104038351478485,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9467",0.0114139650788666,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9467",0.312673769280239,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9467",0.145829048442429,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9468",0.049760003942635,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9468",0.00891789540888015,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9468",0.289280903112062,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9468",0.197732663435518,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9469",0.168303867214793,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9469",0.00820199757212781,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9469",0.3833926377236,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9469",0.140994300481622,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9470",0.0701408407119727,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9470",0.00994337624341162,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9470",0.316700033200532,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9470",0.121910029905011,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9471",0.156368788228437,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9471",0.00549176065990925,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9471",0.270953713181053,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9471",0.136096371214613,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9472",0.0870619510333561,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9472",0.00953682415762292,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9472",0.41486361948149,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9472",0.107480193858592,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9473",0.0607273257578074,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9473",0.015106944160766,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9473",0.391688425434273,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9473",0.0983344518522763,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9474",0.17669374640537,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9474",0.0187858523711793,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9474",0.278396167366242,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9474",0.220868087726528,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9475",0.150935867638085,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9475",0.0104662567641977,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9475",0.342977601019907,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9475",0.156649302221382,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9476",0.08327638317378,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9476",0.00632373984872446,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9476",0.336254905950174,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9476",0.223699824051482,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9477",0.151772612391145,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9477",0.00522608750295948,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9477",0.28682439257614,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9477",0.0816437413263076,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9478",0.0815214149577202,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9478",0.00968247722227182,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9478",0.257571246303171,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9478",0.0587021790846202,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9479",0.0604946043440657,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9479",0.0049990328776348,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9479",0.349827862301685,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9479",0.207764158926065,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9480",0.223486416556718,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9480",0.0145609341790728,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9480",0.252321072409772,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9480",0.204610462357798,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9481",0.124614518098665,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9481",0.0121068224071762,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9481",0.337345092306572,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9481",0.183209027471668,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9482",0.0815981525327959,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9482",0.00790074511261002,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9482",0.0965254649982787,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9482",0.117040096009246,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9483",0.0890744402546005,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9483",0.00826875788630049,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9483",0.333981955586636,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9483",0.0731410636735142,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9484",0.100407052135386,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9484",0.0154629434659054,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9484",0.271878005413463,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9484",0.304429898951483,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9485",0.192505078466915,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9485",0.00699145549424083,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9485",0.346134801963376,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9485",0.0606544402717183,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9486",0.0801030422619598,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9486",0.00523089869554372,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9486",0.334481002245366,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9486",0.430289690267117,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9487",0.0731218953317695,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9487",0.00697603265298153,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9487",0.307929985921388,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9487",0.257104195290137,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9488",0.0910221805758589,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9488",0.0217318742325394,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9488",0.443441909684351,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9488",0.0906127148417401,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9489",0.123912507311644,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9489",0.0111565605763889,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9489",0.31680244088164,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9489",0.17165813396151,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9490",0.0652405786202354,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9490",0.0153027789495185,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9490",0.409404676282574,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9490",0.156501514742204,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9491",0.151350829756268,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9491",0.0065315007602274,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9491",0.332744561587589,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9491",0.142718006419624,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9492",0.138280281670365,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9492",0.0141455072899174,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9492",0.285249167477166,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9492",0.954344326976445,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9493",0.107612980074936,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9493",0.00889686940895222,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9493",0.474420883618001,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9493",0.0963149911556031,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9494",0.142568632489171,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9494",0.00945524450857166,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9494",0.338235045572004,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9494",0.262447111470324,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9495",0.0524435355609863,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9495",0.0133337075624377,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9495",0.375492408073135,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9495",0.150785042696299,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9496",0.0871613960443252,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9496",0.00360886358622745,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9496",0.395109157870479,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9496",0.123588402830004,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9497",0.0652616790226161,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9497",0.00967492862205361,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9497",0.245116790940761,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9497",0.270928123030306,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9498",0.128237221904675,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9498",0.0161836656173601,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9498",0.245838912575506,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9498",0.310428000897442,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9499",0.0448863453510831,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9499",0.0166155048021659,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9499",0.420149430911393,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9499",0.132140089281578,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9500",0.0888959997855618,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9500",0.00581120552167194,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9500",0.322928083475367,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9500",0.141583678667731,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9501",0.107471678830607,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9501",0.00769075121178164,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9501",0.346681148687123,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9501",0.140296649674599,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9502",0.122613437891167,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9502",0.0035965413158679,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9502",0.320682274974156,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9502",0.11578053919736,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9503",0.155697983900917,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9503",0.00986768082803022,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9503",0.302381146526825,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9503",0.1651043240264,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9504",0.173129220622332,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9504",0.00765117010263973,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9504",0.369609054953515,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9504",0.229525482804537,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9505",0.0527193196396765,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9505",0.00724663469329355,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9505",0.171552610832678,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9505",0.168881036073484,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9506",0.154061985800553,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9506",0.00734318810808566,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9506",0.270085304695561,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9506",0.0833874917963211,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9507",0.0731378390581512,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9507",0.00363393055500646,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9507",0.202641470534483,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9507",0.223383730178796,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9508",0.183565949756599,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9508",0.0157590898963019,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9508",0.27181986081672,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9508",0.134589278368064,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9509",0.094510965227354,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9509",0.0138092742444976,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9509",0.211631965707302,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9509",0.0989949445745059,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9510",0.0550361111801754,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9510",0.014849763110908,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9510",0.276516215155672,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9510",0.134515074156302,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9511",0.111654687848822,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9511",0.016546531501998,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9511",0.324127827079748,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9511",0.481204095665769,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9512",0.0940875198859167,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9512",0.0139295587522182,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9512",0.343315077193186,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9512",0.152588326445296,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9513",0.12361958969935,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9513",0.00348859486769429,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9513",0.328611303008504,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9513",0.130356405109352,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9514",0.0899196373080266,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9514",0.00482092901087838,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9514",0.344683199782964,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9514",0.2215069296188,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9515",0.173569466593127,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9515",0.00656832705527928,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9515",0.296682282009664,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9515",0.193974543441167,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9516",0.0876122265816957,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9516",0.00215350288498198,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9516",0.282527351980372,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9516",0.0472236415749107,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9517",0.167213709828145,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9517",0.00711743085182938,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9517",0.254867937473445,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9517",0.323395833302952,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9518",0.0851490035696914,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9518",0.0066018295383909,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9518",0.284989471360834,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9518",0.130466961625647,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9519",0.118239508293652,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9519",0.00924901271868666,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9519",0.32780570779664,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9519",0.242459021523276,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9520",0.124371928010482,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9520",0.0111465058667433,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9520",0.312182292365494,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9520",0.113526941081078,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9521",0.240136685295856,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9521",0.00687438606826245,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9521",0.34162355290982,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9521",0.209781744954237,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9522",0.0554993770661215,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9522",0.00688840652493792,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9522",0.314853848655253,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9522",0.0814604560307395,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9523",0.0827519180251055,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9523",0.018842935527687,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9523",0.292351090422955,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9523",0.168963465280055,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9524",0.14941348987385,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9524",0.00192831072709258,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9524",0.289798153057151,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9524",0.101139995421691,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR9525",0.188607283504486,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR9525",0.0107411462431048,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR9525",0.322853045756495,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR9525",0.0726891867973421,"sigsq.period.IR","Individual","Period"
